OBJECTID,src_FID,nbr_FID,LENGTH,NODE_COUNT
6118,993,1558,0.00339254658,0
6119,993,1818,0.00811879761,0
6120,993,2156,0.01130381235,0
6121,994,90,0.00346234828,0
6122,994,92,0.00086574723,0
6123,994,102,0.00428978896,0
6124,994,104,0.00345958071,0
6125,994,995,0.00086376495,0
6126,994,1558,0.00428285400,0
6127,994,1559,0.00000000000,1
6128,995,104,0.00433433524,0
6129,995,392,0.00453854886,0
6130,995,994,0.00086376495,0
6131,995,1479,0.00491491407,0
6132,995,1558,0.00000000000,1
6133,995,1559,0.00539129877,0
6134,996,522,0.00401403992,0
6135,996,740,0.00196941554,0
6136,996,1088,0.00858127646,0
6137,996,1291,0.00000000000,1
6138,996,1519,0.00174555990,0
6139,996,1829,0.00262929102,0
6140,997,788,0.00159178914,0
6141,997,1160,0.00487091355,0
6142,997,1895,0.00556671373,0
6143,997,1898,0.00944846765,0
6144,998,265,0.00161338754,0
6145,998,1007,0.00191835551,0
6146,998,1186,0.00553421149,0
6147,998,1272,0.00367177062,0
6148,998,1407,0.00000000000,1
6149,998,1566,0.00544168541,0
6150,999,452,0.00114406566,0
6151,999,1069,0.00090927195,0
6152,999,1070,0.00090857342,0
6153,999,1092,0.00160254109,0
6154,999,1133,0.00099316160,0
6155,999,1251,0.00206823629,0
6156,999,1269,0.00374508145,0
6157,1000,1153,0.00350123859,0
6158,1000,1256,0.00228753577,0
6159,1000,1799,0.00239247235,0
6160,1000,1811,0.00198241524,0
6161,1000,1830,0.00488963817,0
6162,1001,918,0.01064028079,0
6163,1001,1619,0.01046404498,0
6164,1001,2057,0.00658615945,0
6165,1001,2058,0.00403241912,0
6166,1001,2078,0.00352365669,0
6167,1002,307,0.00476408834,0
6168,1002,1421,0.00422776306,0
6169,1002,1458,0.00377024871,0
6170,1002,2050,0.00634533623,0
6171,1002,2130,0.00117923497,0
6172,1003,278,0.00084599614,0
6173,1003,292,0.00375918502,0
6174,1003,297,0.00467292523,0
6175,1003,454,0.00882852674,0
6176,1003,525,0.00031251459,0
6177,1003,529,0.00000000000,1
6178,1003,575,0.00259910288,0
6179,1003,1004,0.00424119303,0
6180,1003,1043,0.00676296151,0
6181,1003,1073,0.00564102980,0
6182,1003,1530,0.00244015652,0
6183,1003,1532,0.00793715878,0
6184,1004,299,0.00172346122,0
6185,1004,965,0.00510048958,0
6186,1004,1003,0.00424119303,0
6187,1004,1043,0.00052708197,0
6188,1004,1073,0.00165332932,0
6189,1004,1281,0.00859192069,0
6190,1004,2118,0.00623738882,0
6191,1005,111,0.00000000000,1
6192,1005,491,0.00534674569,0
6193,1005,574,0.00808821235,0
6194,1005,597,0.00017363007,0
6195,1005,722,0.00182651053,0
6196,1005,917,0.00244170059,0
6197,1005,1307,0.00563968503,0
6198,1006,439,0.00145008445,0
6199,1006,535,0.00168791974,0
6200,1006,1071,0.00391861864,0
6201,1006,1702,0.01168283514,0
6202,1006,1885,0.01006010891,0
6203,1006,2007,0.00796044453,0
6204,1007,731,0.00109731116,0
6205,1007,732,0.00000000000,1
6206,1007,998,0.00191835551,0
6207,1007,1186,0.00287762160,0
6208,1007,1401,0.00293785072,0
6209,1007,1566,0.00255302559,0
6210,1007,1977,0.00000000000,1
6211,1007,1978,0.00710987416,0
6212,1008,198,0.00169761226,0
6213,1008,199,0.00381539381,0
6214,1008,200,0.00000000000,1
6215,1008,209,0.00100651810,0
6216,1008,210,0.00381790543,0
6217,1008,211,0.00461311757,0
6218,1008,815,0.00287352511,0
6219,1008,938,0.00288152123,0
6220,1008,939,0.00507198024,0
6221,1008,949,0.00476637974,0
6222,1008,1909,0.01016767078,0
6223,1009,208,0.00207833197,0
6224,1009,625,0.00756405155,0
6225,1009,626,0.00664485521,0
6226,1009,1010,0.00602520901,0
6227,1009,1311,0.00000000000,1
6228,1010,205,0.00000000000,1
6229,1010,207,0.00399408630,0
6230,1010,208,0.00276526661,0
6231,1010,626,0.00287685217,0
6232,1010,1009,0.00602520901,0
6233,1010,1656,0.00093928689,0
6234,1011,962,0.00616509370,0
6235,1011,1078,0.00334068268,0
6236,1011,1176,0.00000000000,1
6237,1011,1235,0.00309082597,0
6238,1011,1273,0.00282375946,0
6239,1011,1274,0.00309372191,0
6240,1012,13,0.00199627772,0
6241,1012,1158,0.00536489036,0
6242,1012,1649,0.00608676337,0
6243,1013,1014,0.00551555124,0
6244,1013,1834,0.01765565095,0
6245,1013,1864,0.01039839466,0
6246,1013,1892,0.00850841038,0
6247,1014,905,0.00000000000,1
6248,1014,1013,0.00551555124,0
6249,1014,1202,0.01205372068,0
6250,1014,1864,0.00964958041,0
6251,1015,256,0.00312793875,0
6252,1015,545,0.00077640781,0
6253,1015,728,0.00652657676,0
6254,1015,1016,0.00774114338,0
6255,1015,1086,0.00433081848,0
6256,1015,1416,0.00178014339,0
6257,1015,1422,0.00615197636,0
6258,1016,256,0.00375086821,0
6259,1016,257,0.00338125080,0
6260,1016,258,0.01022857889,0
6261,1016,545,0.00390184119,0
6262,1016,617,0.00567158636,0
6263,1016,1015,0.00774114338,0
6264,1016,1086,0.00000000000,1
6265,1017,410,0.00177963528,0
6266,1017,411,0.00282846427,0
6267,1017,501,0.01033144433,0
6268,1017,502,0.00368541212,0
6269,1017,503,0.00000000000,1
6270,1017,530,0.00216700703,0
6271,1017,531,0.00000000000,1
6272,1017,1061,0.00741036845,0
6273,1018,2,0.00348999976,0
6274,1018,3,0.00000000000,1
6275,1018,739,0.00275498737,0
6276,1018,845,0.00000000000,1
6277,1018,1019,0.00548424859,0
6278,1018,1505,0.00000000000,1
6279,1018,2146,0.00624502919,0
6280,1019,2,0.00000000000,1
6281,1019,3,0.00350520101,0
6282,1019,4,0.00000000000,1
6283,1019,480,0.00315385714,0
6284,1019,481,0.00232862177,0
6285,1019,739,0.00000000000,1
6286,1019,845,0.00350546710,0
6287,1019,1018,0.00548424859,0
6288,1020,2,0.00000000000,1
6289,1020,3,0.00350008212,0
6290,1020,1021,0.00245438363,0
6291,1020,1159,0.00249627329,0
6292,1020,2147,0.00000000000,1
6293,1020,2150,0.00350895005,0
6294,1021,2,0.00348909553,0
6295,1021,3,0.00000000000,1
6296,1021,1020,0.00245438363,0
6297,1021,1505,0.00000000000,1
6298,1021,2124,0.00244738615,0
6299,1021,2125,0.00000000000,1
6300,1021,2147,0.00349258469,0
6301,1021,2150,0.00000000000,1
6302,1022,4,0.00616805459,0
6303,1022,845,0.00230095533,0
6304,1022,901,0.00081704734,0
6305,1022,931,0.00618135645,0
6306,1022,952,0.00311260458,0
6307,1022,1320,0.00000000000,1
6308,1022,1812,0.00000000000,1
6309,1023,259,0.00000000000,1
6310,1023,260,0.00339525282,0
6311,1023,1024,0.00271769029,0
6312,1023,1042,0.00507261712,0
6313,1023,1285,0.00618312234,0
6314,1024,1023,0.00271769029,0
6315,1024,1042,0.00446149765,0
6316,1024,1285,0.00287846627,0
6317,1024,1293,0.00645008948,0
6318,1024,1575,0.00802844093,0
6319,1024,1579,0.00566757077,0
6320,1025,426,0.00488821538,0
6321,1025,734,0.00000000000,1
6322,1025,735,0.00156643175,0
6323,1025,991,0.00127716539,0
6324,1025,1026,0.00786907961,0
6325,1025,1062,0.00531750780,0
6326,1025,1171,0.00000000000,1
6327,1025,2050,0.01196352964,0
6328,1026,426,0.00335039633,0
6329,1026,644,0.00435902340,0
6330,1026,1025,0.00786907961,0
6331,1026,1171,0.00262618799,0
6332,1026,1297,0.00464158632,0
6333,1026,2050,0.00000000000,1
6334,1027,1036,0.00887723317,0
6335,1027,1037,0.00655738857,0
6336,1027,1832,0.00862463065,0
6337,1027,1833,0.00835457032,0
6338,1028,1367,0.00445872443,0
6339,1028,1841,0.00891215225,0
6340,1028,2032,0.01017344717,0
6341,1028,2060,0.00193538578,0
6342,1028,2061,0.00000000000,1
6343,1029,750,0.00552227305,0
6344,1029,1375,0.00405620839,0
6345,1029,1377,0.00526857334,0
6346,1029,1866,0.00000000000,1
6347,1029,1979,0.00464693869,0
6348,1030,78,0.00289154761,0
6349,1030,122,0.00243503908,0
6350,1030,838,0.00342527801,0
6351,1030,1031,0.00627811794,0
6352,1030,1521,0.00196503627,0
6353,1031,78,0.00284641010,0
6354,1031,841,0.00741244235,0
6355,1031,1030,0.00627811794,0
6356,1031,1190,0.00000000000,1
6357,1031,1521,0.00638309820,0
6358,1031,1751,0.00287032112,0
6359,1031,1752,0.00286882568,0
6360,1032,319,0.00289534853,0
6361,1032,927,0.00683701986,0
6362,1032,1118,0.01042381690,0
6363,1032,1490,0.00084146399,0
6364,1032,1650,0.00013196786,0
6365,1032,1728,0.00000000000,1
6366,1032,1985,0.00242885419,0
6367,1033,314,0.00000000000,1
6368,1033,942,0.00408530243,0
6369,1033,1181,0.00517790071,0
6370,1033,1721,0.00597708791,0
6371,1033,2120,0.00306041279,0
6372,1033,2121,0.00620913679,0
6373,1034,259,0.00225371287,0
6374,1034,591,0.00219627417,0
6375,1034,1035,0.00466761931,0
6376,1034,1212,0.00468032126,0
6377,1035,259,0.00264449662,0
6378,1035,591,0.00272253620,0
6379,1035,699,0.00468680972,0
6380,1035,1034,0.00466761931,0
6381,1036,500,0.00412970420,0
6382,1036,582,0.00956588790,0
6383,1036,746,0.01291743405,0
6384,1036,747,0.00762845059,0
6385,1036,783,0.00000000000,1
6386,1036,1027,0.00887723317,0
6387,1036,1037,0.00798850830,0
6388,1036,1500,0.01018052203,0
6389,1036,1571,0.00430506689,0
6390,1036,1572,0.00000000000,1
6391,1036,1685,0.01257462212,0
6392,1036,1806,0.00000000000,1
6393,1036,1832,0.01299959474,0
6394,1037,500,0.00281460855,0
6395,1037,647,0.00866221801,0
6396,1037,1027,0.00655738857,0
6397,1037,1036,0.00798850830,0
6398,1037,1329,0.00000000000,1
6399,1037,1361,0.00769611643,0
6400,1037,1833,0.00408883813,0
6401,1037,1892,0.00000000000,1
6402,1038,1055,0.00420285692,0
6403,1038,1440,0.00848723414,0
6404,1038,1475,0.00070951527,0
6405,1038,1520,0.00776011745,0
6406,1039,272,0.00375967147,0
6407,1039,540,0.00000000000,1
6408,1039,541,0.00540098777,0
6409,1039,1040,0.00245483848,0
6410,1039,1518,0.00198692968,0
6411,1039,1519,0.00287825204,0
6412,1039,1958,0.00000000000,1
6413,1039,1964,0.00031586643,0
6414,1040,269,0.00253049456,0
6415,1040,271,0.00000000000,1
6416,1040,272,0.00246448558,0
6417,1040,540,0.00269851851,0
6418,1040,541,0.00000000000,1
6419,1040,1039,0.00245483848,0
6420,1040,1299,0.00000000000,1
6421,1040,1406,0.00598933120,0
6422,1040,1407,0.00190749241,0
6423,1041,257,0.00589994901,0
6424,1041,258,0.00198476163,0
6425,1041,261,0.00463949215,0
6426,1041,741,0.00195675992,0
6427,1041,742,0.00312564465,0
6428,1041,1042,0.00096943646,0
6429,1041,1576,0.00202142294,0
6430,1041,1942,0.00065793284,0
6431,1042,260,0.00193371471,0
6432,1042,261,0.00467976047,0
6433,1042,1023,0.00507261712,0
6434,1042,1024,0.00446149765,0
6435,1042,1041,0.00096943646,0
6436,1042,1575,0.00412112129,0
6437,1042,1576,0.00078143955,0
6438,1043,297,0.00197927752,0
6439,1043,920,0.00000000000,1
6440,1043,1003,0.00676296151,0
6441,1043,1004,0.00052708197,0
6442,1043,1280,0.00701753634,0
6443,1043,1281,0.00096665789,0
6444,1044,125,0.00302950762,0
6445,1044,687,0.00000000000,1
6446,1044,1045,0.00080970521,0
6447,1044,1056,0.00541596310,0
6448,1044,1316,0.00321984803,0
6449,1044,1974,0.00516418528,0
6450,1045,125,0.00490091232,0
6451,1045,143,0.00176211745,0
6452,1045,509,0.00214081445,0
6453,1045,1044,0.00080970521,0
6454,1045,1537,0.00012928716,0
6455,1045,1974,0.00539907021,0
6456,1046,980,0.00419942616,0
6457,1046,1479,0.00264139658,0
6458,1046,1559,0.00226286331,0
6459,1046,2156,0.01298816729,0
6460,1047,355,0.00068972694,0
6461,1047,370,0.00457444999,0
6462,1047,1048,0.00625774151,0
6463,1047,1049,0.00146111631,0
6464,1047,1636,0.00168449746,0
6465,1047,1637,0.00629040748,0
6466,1048,344,0.00296378303,0
6467,1048,355,0.00384780682,0
6468,1048,370,0.00199386071,0
6469,1048,1047,0.00625774151,0
6470,1049,369,0.00071993372,0
6471,1049,370,0.00398602669,0
6472,1049,371,0.00204306366,0
6473,1049,555,0.00344557926,0
6474,1049,1047,0.00146111631,0
6475,1049,1482,0.00396792614,0
6476,1049,1637,0.00336057351,0
6477,1050,455,0.00288706847,0
6478,1050,615,0.00260107321,0
6479,1050,745,0.00344334064,0
6480,1050,1051,0.00245783212,0
6481,1050,1257,0.00350699639,0
6482,1050,1299,0.00000000000,1
6483,1051,455,0.00035955506,0
6484,1051,745,0.00820787345,0
6485,1051,1050,0.00245783212,0
6486,1051,1070,0.00854777058,0
6487,1051,1092,0.00064760324,0
6488,1051,1801,0.00493603279,0
6489,1052,307,0.00000000000,1
6490,1052,969,0.00605674167,0
6491,1052,1053,0.00396189474,0
6492,1052,1054,0.00372058738,0
6493,1052,1417,0.00000000000,1
6494,1052,2130,0.00667828369,0
6495,1052,2131,0.00000000000,1
6496,1053,307,0.00547531712,0
6497,1053,308,0.00361335347,0
6498,1053,969,0.00586090342,0
6499,1053,1052,0.00396189474,0
6500,1053,2130,0.00000000000,1
6501,1054,476,0.00184380748,0
6502,1054,661,0.00291695731,0
6503,1054,969,0.00000000000,1
6504,1054,1052,0.00372058738,0
6505,1054,1304,0.00206359767,0
6506,1054,1417,0.00546924797,0
6507,1054,2130,0.00000000000,1
6508,1054,2131,0.00297757924,0
6509,1055,253,0.00261162972,0
6510,1055,1038,0.00420285692,0
6511,1055,1475,0.00710621571,0
6512,1055,1476,0.00540689477,0
6513,1055,1520,0.00187776539,0
6514,1055,2026,0.00335525458,0
6515,1056,125,0.00324420469,0
6516,1056,687,0.00461646056,0
6517,1056,1044,0.00541596310,0
6518,1056,1316,0.00000000000,1
6519,1056,1528,0.00214237725,0
6520,1056,1529,0.00497827028,0
6521,1056,1950,0.00298933493,0
6522,1057,875,0.00185572256,0
6523,1057,1183,0.00534713921,0
6524,1057,1301,0.00023818625,0
6525,1057,1403,0.00842060594,0
6526,1057,2082,0.00372804191,0
6527,1057,2083,0.00000000000,1
6528,1057,2087,0.00218981325,0
6529,1058,707,0.00991104395,0
6530,1058,1184,0.01136234465,0
6531,1058,1443,0.00805249261,0
6532,1058,1916,0.00187267848,0
6533,1058,1954,0.00000000000,1
6534,1058,1997,0.00563523992,0
6535,1058,1998,0.00366524099,0
6536,1059,797,0.00103377751,0
6537,1059,1060,0.00946540080,0
6538,1059,1473,0.01010242480,0
6539,1059,1484,0.00620097644,0
6540,1059,1940,0.01298803522,0
6541,1059,1941,0.00000000000,1
6542,1059,2090,0.00474568250,0
6543,1059,2099,0.00221115226,0
6544,1060,1059,0.00946540080,0
6545,1060,2090,0.00454045289,0
6546,1060,2099,0.00463632569,0
6547,1061,411,0.00386514080,0
6548,1061,530,0.00000000000,1
6549,1061,531,0.00594041823,0
6550,1061,664,0.00000000000,1
6551,1061,1017,0.00741036845,0
6552,1061,1062,0.00239802261,0
6553,1061,1063,0.00434385199,0
6554,1062,531,0.00000000000,1
6555,1062,664,0.00842534269,0
6556,1062,734,0.00403372654,0
6557,1062,735,0.00000000000,1
6558,1062,991,0.00755432178,0
6559,1062,1025,0.00531750780,0
6560,1062,1061,0.00239802261,0
6561,1062,1063,0.01135547055,0
6562,1062,2050,0.00098850906,0
6563,1063,411,0.00461233951,0
6564,1063,416,0.00468117137,0
6565,1063,417,0.00269257027,0
6566,1063,422,0.00356038676,0
6567,1063,734,0.00571408582,0
6568,1063,1061,0.00434385199,0
6569,1063,1062,0.01135547055,0
6570,1064,13,0.00440049304,0
6571,1064,482,0.00463273007,0
6572,1064,1263,0.00441510232,0
6573,1064,2094,0.00000000000,1
6574,1064,2139,0.00235200184,0
6575,1064,2140,0.00232985838,0
6576,1065,182,0.00193404545,0
6577,1065,183,0.00096892369,0
6578,1065,202,0.00477627504,0
6579,1065,630,0.00235184722,0
6580,1065,810,0.00235077763,0
6581,1065,811,0.00235292656,0
6582,1065,906,0.00331837173,0
6583,1065,1923,0.00097450999,0
6584,1065,1987,0.00382403973,0
6585,1066,7,0.00226873011,0
6586,1066,8,0.00349276379,0
6587,1066,634,0.00155907841,0
6588,1066,1080,0.00000000000,1
6589,1066,1248,0.00307847777,0
6590,1066,1249,0.00075937440,0
6591,1066,2150,0.00350668063,0
6592,1067,1478,0.01205832842,0
6593,1067,2023,0.00763840793,0
6594,1068,5,0.00348435230,0
6595,1068,518,0.00542235470,0
6596,1068,1878,0.00000000000,1
6597,1068,2125,0.00000000000,1
6598,1068,2147,0.00348593742,0
6599,1068,2150,0.00541744692,0
6600,1069,452,0.00659566401,0
6601,1069,455,0.00292748835,0
6602,1069,999,0.00090927195,0
6603,1069,1070,0.00732865860,0
6604,1069,1289,0.00023724043,0
6605,1070,455,0.00121912037,0
6606,1070,999,0.00090857342,0
6607,1070,1051,0.00854777058,0
6608,1070,1069,0.00732865860,0
6609,1070,1092,0.00211675342,0
6610,1071,1006,0.00391861864,0
6611,1071,1702,0.00609167423,0
6612,1071,1947,0.01187749558,0
6613,1072,434,0.00284299807,0
6614,1072,443,0.00168196362,0
6615,1072,444,0.00587262084,0
6616,1072,1383,0.00522078701,0
6617,1072,1788,0.00535730730,0
6618,1073,1003,0.00564102980,0
6619,1073,1004,0.00165332932,0
6620,1073,1532,0.00361778354,0
6621,1073,2118,0.00779965784,0
6622,1074,0,0.00231713609,0
6623,1074,904,0.00400479338,0
6624,1074,1610,0.00000000000,1
6625,1074,1855,0.00540948990,0
6626,1074,1984,0.00577558340,0
6627,1075,1224,0.00000000000,1
6628,1075,1227,0.00756740771,0
6629,1075,1276,0.00753017995,0
6630,1075,1524,0.00245292821,0
6631,1075,1525,0.00077365742,0
6632,1076,544,0.00348604339,0
6633,1076,1077,0.00349768598,0
6634,1076,1764,0.00000000000,1
6635,1076,2150,0.00393805141,0
6636,1076,2160,0.00394190935,0
6637,1076,2164,0.00000000000,1
6638,1077,1076,0.00349768598,0
6639,1077,1764,0.00394418077,0
6640,1077,1768,0.00000000000,1
6641,1077,1769,0.00350295221,0
6642,1077,2150,0.00395714430,0
6643,1077,2160,0.00000000000,1
6644,1078,975,0.00485049905,0
6645,1078,1011,0.00334068268,0
6646,1078,1235,0.00100971638,0
6647,1078,1273,0.00438759755,0
6648,1079,1083,0.00616214565,0
6649,1079,1254,0.00000000000,1
6650,1079,1258,0.00320324052,0
6651,1079,1275,0.00000000000,1
6652,1079,1279,0.00616181124,0
6653,1079,2150,0.00320223138,0
6654,1080,634,0.00350106010,0
6655,1080,1066,0.00000000000,1
6656,1080,1082,0.00314697822,0
6657,1080,1770,0.00348280592,0
6658,1080,2150,0.00319706965,0
6659,1081,951,0.00500319768,0
6660,1081,953,0.00501047257,0
6661,1081,1082,0.00321299434,0
6662,1081,1838,0.00079195476,0
6663,1081,2010,0.00401313723,0
6664,1082,7,0.00000000000,1
6665,1082,634,0.00160177367,0
6666,1082,953,0.00237235781,0
6667,1082,1080,0.00314697822,0
6668,1082,1081,0.00321299434,0
6669,1082,1629,0.00349464523,0
6670,1082,1770,0.00083219441,0
6671,1082,1838,0.00349411255,0
6672,1083,1079,0.00616214565,0
6673,1083,1140,0.00000000000,1
6674,1083,1148,0.00690030471,0
6675,1083,1254,0.00325906768,0
6676,1083,1258,0.00000000000,1
6677,1083,2150,0.00399209654,0
6678,1084,67,0.00260587900,0
6679,1084,68,0.00000000000,1
6680,1084,73,0.00654632219,0
6681,1084,1085,0.00654698666,0
6682,1084,2041,0.00000000000,1
6683,1084,2042,0.00260481029,0
6684,1085,67,0.00256370423,0
6685,1085,76,0.00406901698,0
6686,1085,77,0.00244394722,0
6687,1085,913,0.00258752984,0
6688,1085,1084,0.00654698666,0
6689,1085,2034,0.00256786821,0
6690,1085,2035,0.00000000000,1
6691,1085,2042,0.00242341087,0
6692,1086,256,0.00443523430,0
6693,1086,617,0.00479834699,0
6694,1086,1015,0.00433081848,0
6695,1086,1016,0.00000000000,1
6696,1086,1211,0.00802813601,0
6697,1086,1416,0.00510084666,0
6698,1087,12,0.00155925706,0
6699,1087,29,0.00157468039,0
6700,1087,1091,0.00517840582,0
6701,1087,2081,0.00831321226,0
6702,1088,740,0.00303281246,0
6703,1088,996,0.00858127646,0
6704,1088,1182,0.00927159849,0
6705,1088,1829,0.00209966710,0
6706,1089,193,0.00463698785,0
6707,1089,803,0.00000000000,1
6708,1089,810,0.00185537836,0
6709,1089,859,0.00226824004,0
6710,1089,1198,0.00408293157,0
6711,1089,1639,0.00597658360,0
6712,1090,219,0.00759743726,0
6713,1090,629,0.00000000000,1
6714,1090,630,0.00242724252,0
6715,1090,923,0.00300423848,0
6716,1090,944,0.00350731721,0
6717,1090,1370,0.00283181362,0
6718,1090,1477,0.00000000000,1
6719,1090,1659,0.00086682345,0
6720,1090,1924,0.00373524756,0
6721,1091,29,0.00156558266,0
6722,1091,592,0.00318296765,0
6723,1091,1087,0.00517840582,0
6724,1091,1787,0.00248946665,0
6725,1091,1967,0.00264551458,0
6726,1091,2081,0.00324665795,0
6727,1092,999,0.00160254109,0
6728,1092,1051,0.00064760324,0
6729,1092,1070,0.00211675342,0
6730,1092,1108,0.00157782035,0
6731,1092,1251,0.00219180065,0
6732,1092,1287,0.00106730393,0
6733,1092,1801,0.00370899022,0
6734,1093,1564,0.00457867820,0
6735,1093,1719,0.00477283272,0
6736,1093,2070,0.00000000000,1
6737,1093,2071,0.00152706092,0
6738,1093,2117,0.01276887000,0
6739,1094,368,0.00674974348,0
6740,1094,555,0.00216656945,0
6741,1094,1100,0.00655226230,0
6742,1094,1101,0.00000000000,1
6743,1094,1690,0.00440316712,0
6744,1094,1699,0.00066346180,0
6745,1094,1700,0.00265242145,0
6746,1095,983,0.00954839055,0
6747,1095,1442,0.00956354715,0
6748,1095,1492,0.00607605263,0
6749,1095,1696,0.00618460329,0
6750,1096,1169,0.00500536947,0
6751,1096,1764,0.00161276998,0
6752,1096,1768,0.00000000000,1
6753,1096,1831,0.00160878193,0
6754,1096,1858,0.00500286211,0
6755,1096,2010,0.00000000000,1
6756,1097,1255,0.00391999852,0
6757,1097,2132,0.00000000000,1
6758,1097,2135,0.00083032434,0
6759,1097,2136,0.00308894851,0
6760,1097,2143,0.00510403964,0
6761,1097,2144,0.00000000000,1
6762,1097,2152,0.00507983975,0
6763,1098,807,0.00551832603,0
6764,1098,1134,0.01345606885,0
6765,1098,1472,0.00467003695,0
6766,1098,1866,0.00235168343,0
6767,1098,2128,0.00747421293,0
6768,1099,550,0.00222076696,0
6769,1099,1931,0.00626114434,0
6770,1099,1968,0.00629622558,0
6771,1100,523,0.00000000000,1
6772,1100,555,0.00640585774,0
6773,1100,857,0.00905984299,0
6774,1100,1094,0.00655226230,0
6775,1100,1101,0.00704439879,0
6776,1100,1107,0.00259951748,0
6777,1100,1690,0.00000000000,1
6778,1101,417,0.00241903603,0
6779,1101,418,0.00324328951,0
6780,1101,420,0.00556918563,0
6781,1101,523,0.00387218027,0
6782,1101,1094,0.00000000000,1
6783,1101,1100,0.00704439879,0
6784,1101,1107,0.00000000000,1
6785,1101,1689,0.00000000000,1
6786,1101,1690,0.00421092693,0
6787,1102,243,0.00894683355,0
6788,1102,244,0.00179398996,0
6789,1102,930,0.00016935524,0
6790,1102,1116,0.00317215002,0
6791,1102,1125,0.00446682987,0
6792,1102,1921,0.00271209551,0
6793,1102,2111,0.00264477711,0
6794,1103,688,0.00810395995,0
6795,1103,1354,0.00935460834,0
6796,1103,1355,0.00573164906,0
6797,1103,2138,0.00574455726,0
6798,1104,883,0.00730859427,0
6799,1104,1350,0.00928690127,0
6800,1104,1354,0.00520480369,0
6801,1104,1355,0.00106288261,0
6802,1104,1444,0.00885002152,0
6803,1104,1992,0.00948947863,0
6804,1104,2039,0.00674208703,0
6805,1105,412,0.00000000000,1
6806,1105,414,0.00740442108,0
6807,1105,415,0.00892603972,0
6808,1105,416,0.00889675599,0
6809,1105,417,0.00469507212,0
6810,1105,1617,0.00817313496,0
6811,1106,989,0.00443540890,0
6812,1106,1385,0.00214826942,0
6813,1106,1587,0.00484834992,0
6814,1106,1595,0.00366766004,0
6815,1106,1605,0.00615657422,0
6816,1106,1613,0.00174344227,0
6817,1106,1614,0.00513048681,0
6818,1106,1901,0.01063439280,0
6819,1107,373,0.00000000000,1
6820,1107,374,0.00000000000,1
6821,1107,523,0.00296242814,0
6822,1107,857,0.01166986708,0
6823,1107,1100,0.00259951748,0
6824,1107,1101,0.00000000000,1
6825,1107,1109,0.00957418103,0
6826,1107,1388,0.00296157238,0
6827,1107,2113,0.00446816276,0
6828,1108,291,0.00000000000,1
6829,1108,773,0.00127595877,0
6830,1108,1092,0.00157782035,0
6831,1108,1251,0.00356608014,0
6832,1108,1287,0.00379363597,0
6833,1109,374,0.00319607447,0
6834,1109,415,0.00823158006,0
6835,1109,417,0.00000000000,1
6836,1109,523,0.00416990899,0
6837,1109,762,0.00452275811,0
6838,1109,1107,0.00957418103,0
6839,1109,1388,0.00000000000,1
6840,1110,1111,0.00980300989,0
6841,1110,1608,0.00325614316,0
6842,1110,1609,0.00372785818,0
6843,1110,1645,0.00480532303,0
6844,1110,1652,0.00000000000,1
6845,1111,581,0.00577386365,0
6846,1111,856,0.00918275446,0
6847,1111,1110,0.00980300989,0
6848,1111,1609,0.00362382350,0
6849,1111,1645,0.00000000000,1
6850,1111,1652,0.00193447443,0
6851,1112,280,0.00100010617,0
6852,1112,848,0.00000000000,1
6853,1112,1122,0.00805648974,0
6854,1112,1156,0.01810123818,0
6855,1112,1157,0.00343770735,0
6856,1112,1596,0.01017862850,0
6857,1112,2075,0.00000000000,1
6858,1113,1861,0.00723876010,0
6859,1113,2092,0.00742892343,0
6860,1113,2105,0.00843339283,0
6861,1113,2106,0.00000000000,1
6862,1113,2108,0.00854159631,0
6863,1114,573,0.00371209175,0
6864,1114,796,0.00203790359,0
6865,1114,1115,0.00397667240,0
6866,1114,1593,0.00000000000,1
6867,1114,1654,0.00386272771,0
6868,1115,796,0.00400375666,0
6869,1115,1114,0.00397667240,0
6870,1115,1165,0.00359594517,0
6871,1115,1654,0.00542217873,0
6872,1116,215,0.00412607512,0
6873,1116,216,0.00000000000,1
6874,1116,1102,0.00317215002,0
6875,1116,1125,0.00660119447,0
6876,1116,2111,0.00376273757,0
6877,1116,2112,0.00378760616,0
6878,1117,848,0.00292988891,0
6879,1117,1156,0.00573208808,0
6880,1117,1157,0.00355992497,0
6881,1118,1032,0.01042381690,0
6882,1118,1490,0.00279297816,0
6883,1118,1650,0.00803856590,0
6884,1119,1202,0.00810593548,0
6885,1119,1900,0.01819251676,0
6886,1120,1121,0.00316740074,0
6887,1120,1965,0.00291874516,0
6888,1120,1966,0.00817006636,0
6889,1120,2118,0.00415541975,0
6890,1121,304,0.00505375297,0
6891,1121,526,0.00490282926,0
6892,1121,988,0.00541907223,0
6893,1121,1120,0.00316740074,0
6894,1121,1966,0.00312971545,0
6895,1121,2118,0.00159380417,0
6896,1122,280,0.00000000000,1
6897,1122,1112,0.00805648974,0
6898,1122,1596,0.00083054395,0
6899,1122,2075,0.00746273364,0
6900,1122,2076,0.00942019833,0
6901,1123,435,0.00391507367,0
6902,1123,698,0.01817155894,0
6903,1123,1544,0.00754927238,0
6904,1123,1820,0.00472088638,0
6905,1123,1847,0.00167782677,0
6906,1124,521,0.00728030331,0
6907,1124,636,0.01105571598,0
6908,1124,653,0.00107115517,0
6909,1124,680,0.00318397312,0
6910,1124,761,0.00193369865,0
6911,1124,1805,0.00361779722,0
